Munic-BR;Populaçăo;1.1_%R.Líquida_Total;2.1_D.Total_Saúde/Hab;2.2_%D.Pessoal/D.Total;2.3_%D.com_Medicamentos;2.4_%D.Serv.Terc/D.Total;2.5_%D.Invest/D.Total;R.Transf.SUS;D.R.Próprios;D.Total_Saúde;cod_municipio
315935 Santa Rita de Minas;7149;2.03;711.52;37.65;0.55;14.43;1.28;2840064.31;2578318.36;5086689.74;315935
315950 Santa Rita do Itueto;5699;2.36;774.24;52.97;1.31;11.95;8.83;1883516.79;2486726.0;4412375.71;315950
315960 Santa Rita do Sapucaí;42324;15.06;503.96;54.36;3.76;21.89;2.78;6361410.2;15231607.92;21329510.21;315960
315970 Santa Rosa da Serra;3386;4.71;1186.68;59.09;0.0;13.38;10.17;1092640.37;2704359.98;4018084.21;315970
315980 Santa Vitória;19646;9.56;1486.46;71.35;3.16;10.2;1.28;5731596.69;24292976.9;29203073.1;315980
315830 Santana da Vargem;7322;5.7;816.19;57.49;4.35;10.3;3.06;1930245.59;4282184.14;5976147.75;315830
315840 Santana de Cataguases;3876;2.18;950.54;48.75;4.82;5.51;5.82;1384770.04;2136194.69;3684277.38;315840
315850 Santana de Pirapama;7965;5.05;636.27;66.36;2.82;11.35;2.24;1829030.88;3061323.44;5067916.07;315850
315860 Santana do Deserto;4032;2.66;1021.32;55.0;8.17;7.51;1.08;880064.81;2856482.08;4117963.86;315860
315870 Santana do Garambéu;2436;2.84;1639.7;43.05;1.98;4.72;5.21;1156875.88;2811692.32;3994303.74;315870
315880 Santana do Jacaré;4861;2.72;913.09;47.84;3.06;22.52;6.48;1672605.02;2701907.1;4438540.66;315880
315890 Santana do Manhuaçu;8853;1.5;564.1;32.99;1.62;26.38;15.62;2680671.39;2340797.56;4994004.89;315890
315895 Santana do Paraíso;32828;13.03;522.12;51.16;6.84;6.95;3.59;6072633.52;11156908.68;17140003.77;315895
315900 Santana do Riacho;4301;8.81;1053.61;57.9;3.56;7.37;6.5;1597392.71;2838931.19;4531576.51;315900
315910 Santana dos Montes;3887;1.54;573.87;90.71;0.39;0.0;0.0;713806.0;1982131.53;2230631.53;315910
315990 Santo Antônio do Amparo;18553;4.2;936.03;32.98;0.69;52.51;2.58;10543594.92;5642543.29;17366172.39;315990
316000 Santo Antônio do Aventureiro;3668;2.69;1015.26;55.92;4.64;7.25;14.72;2211394.96;2063525.61;3723964.28;316000
316010 Santo Antônio do Grama;4071;18.41;1135.88;44.61;0.0;9.18;10.4;1461926.24;3012457.88;4624170.0;316010
316020 Santo Antônio do Itambé;4040;2.45;873.49;52.0;5.44;9.95;4.97;2345641.38;2118765.35;3528885.24;316020
316030 Santo Antônio do Jacinto;11977;2.99;512.0;23.62;0.0;11.34;4.12;2953514.06;2979747.44;6132276.09;316030
316040 Santo Antônio do Monte;28115;8.24;404.45;61.62;0.89;9.11;12.68;12472849.84;9409962.86;11371130.55;316040
316045 Santo Antônio do Retiro;7339;0.99;633.65;36.84;6.72;21.07;2.14;2895225.72;2116312.95;4650352.41;316045
316050 Santo Antônio do Rio Abaixo;1813;1.06;1694.03;54.26;8.95;24.83;0.19;639969.38;2320947.93;3071278.7;316050
316060 Santo Hipólito;3218;1.92;1124.53;39.41;1.36;15.95;4.76;1418725.05;2157838.76;3618724.32;316060
316070 Santos Dumont;47561;9.84;552.31;34.25;2.11;21.79;1.68;14303436.88;12599361.51;26268264.61;316070
316080 Săo Bento Abade;5159;4.3;773.09;57.62;0.0;27.01;1.17;1112904.5;2990578.72;3988350.58;316080
316090 Săo Brás do Suaçuí;3747;4.69;1126.82;68.16;1.76;10.28;7.51;603980.25;3348896.22;4222178.15;316090
316095 Săo Domingos das Dores;5697;1.59;900.68;44.01;2.29;12.03;5.42;1485312.42;3179088.96;5131183.96;316095
316100 Săo Domingos do Prata;17787;5.07;648.26;46.65;2.72;27.16;0.01;5214594.84;5943269.33;11530586.58;316100
316105 Săo Félix de Minas;3458;1.74;1388.77;49.68;0.0;12.7;9.73;2892653.28;1773371.23;4802373.0;316105
316110 Săo Francisco;56805;4.49;442.33;53.29;0.76;15.88;1.37;12063202.4;10963669.29;25126280.01;316110
316120 Săo Francisco de Paula;6673;3.95;737.94;46.96;4.77;21.33;2.55;2283241.1;2532599.98;4924295.51;316120
316130 Săo Francisco de Sales;6224;9.76;1172.27;36.86;8.4;26.06;11.62;945575.15;5569860.06;7296189.13;316130
316140 Săo Francisco do Glória;5085;3.23;886.44;62.4;0.0;6.68;10.42;2214529.97;2138652.29;4507535.1;316140
316150 Săo Geraldo;11905;4.03;575.49;53.82;4.85;22.39;3.66;2502916.48;4071900.88;6851190.09;316150
316160 Săo Geraldo da Piedade;4214;1.34;732.25;51.75;0.0;22.87;9.2;2054275.95;1909548.02;3085716.49;316160
316165 Săo Geraldo do Baixio;3920;1.82;994.7;42.52;0.0;8.86;14.03;1719498.89;1867440.12;3899242.43;316165
316170 Săo Gonçalo do Abaeté;6898;9.0;867.32;49.38;3.18;16.55;6.89;1556131.62;3761736.43;5982751.74;316170
316180 Săo Gonçalo do Pará;11985;5.58;643.18;80.33;3.59;5.23;0.01;2282967.81;5426493.08;7708489.24;316180
316190 Săo Gonçalo do Rio Abaixo;10773;7.14;2643.75;62.89;6.27;10.56;1.65;2321051.58;25476058.43;28481095.75;316190
312550 Săo Gonçalo do Rio Preto;3205;2.35;1166.1;36.16;5.2;21.29;7.18;1112783.22;2245912.49;3737354.81;312550
316200 Săo Gonçalo do Sapucaí;25517;8.06;632.3;51.17;3.68;12.22;3.96;5771518.92;11287371.05;16134393.22;316200
316210 Săo Gotardo;35016;11.1;728.2;54.59;3.74;21.18;8.63;8697849.18;15424310.93;25498638.91;316210
316220 Săo Joăo Batista do Glória;7431;4.48;1199.05;58.17;3.88;11.53;0.14;2791294.83;6917775.08;8910111.51;316220
316225 Săo Joăo da Lagoa;4942;1.3;869.04;39.57;3.27;12.56;9.79;2890178.79;1828592.78;4294804.37;316225
316230 Săo Joăo da Mata;2811;2.42;1316.14;39.9;5.84;7.21;12.22;1468162.15;2550478.26;3699671.51;316230
316240 Săo Joăo da Ponte;25856;2.01;611.66;25.61;4.11;5.36;6.17;10491514.41;5219167.12;15815079.02;316240
316245 Săo Joăo das Missơes;12862;2.49;501.09;30.1;3.11;4.91;2.55;4034121.26;3042950.52;6445053.36;316245
316250 Săo Joăo del Rei;90263;12.16;868.42;38.65;1.45;39.13;1.83;43826690.45;22100737.31;78386526.66;316250
316255 Săo Joăo do Manhuaçu;11367;2.52;578.63;41.17;5.94;12.43;2.23;2722153.36;3596044.49;6577333.41;316255
316257 Săo Joăo do Manteninha;5759;2.49;595.37;51.83;0.0;11.56;0.29;1643319.92;2302510.04;3428756.62;316257
316260 Săo Joăo do Oriente;7819;3.21;302.2;0.0;0.0;0.0;0.0;2185406.94;2362930.08;2362930.08;316260
316265 Săo Joăo do Pacuí;4396;1.14;688.43;47.65;2.68;9.48;4.99;1410954.85;1880684.85;3026318.68;316265
316270 Săo Joăo do Paraíso;23729;3.06;501.5;33.65;1.91;23.88;1.41;9409735.26;4064445.65;11899991.79;316270
316280 Săo Joăo Evangelista;16083;4.82;689.62;41.32;5.94;14.16;9.44;6122644.72;3921424.32;11091163.06;316280
316290 Săo Joăo Nepomuceno;26538;7.68;720.18;39.39;0.59;20.37;4.65;8768227.28;10834180.43;19112226.65;316290
316292 Săo Joaquim de Bicas;30160;10.09;631.52;46.91;5.35;7.48;1.09;7590853.7;9919001.19;19046693.09;316292
316294 Săo José da Barra;7374;8.04;1314.4;51.36;3.52;14.57;3.84;1884212.18;6656849.3;9692383.8;316294
316295 Săo José da Lapa;22910;9.8;716.53;58.4;3.8;16.54;1.45;3283826.98;11636599.13;16415730.68;316295
316300 Săo José da Safira;4303;2.11;857.29;45.67;0.0;12.63;2.25;1579102.82;1758679.01;3688917.89;316300
316310 Săo José da Varginha;4834;2.26;934.88;46.46;5.41;20.04;12.5;1341479.69;3265567.95;4519217.09;316310
316320 Săo José do Alegre;4228;2.54;841.83;43.32;8.23;17.03;0.77;819910.72;2321694.27;3559260.56;316320
316330 Săo José do Divino;3946;2.98;885.54;44.98;0.0;6.19;2.29;1488753.18;2213051.0;3494356.65;316330
316340 Săo José do Goiabal;5633;3.79;886.61;41.28;4.19;17.62;5.11;2113164.71;2235096.41;4994278.51;316340
316350 Săo José do Jacuri;6650;1.51;618.4;47.92;5.54;12.57;2.79;1609148.18;2131928.31;4112335.31;316350
316360 Săo José do Mantimento;2787;1.31;1141.38;48.88;8.69;8.74;7.11;1292208.85;1852140.29;3181034.76;316360
316370 Săo Lourenço;45457;16.37;226.81;19.76;1.99;27.28;1.26;2329011.65;11682427.4;10310207.98;316370
316380 Săo Miguel do Anta;7045;2.51;828.29;18.97;5.76;6.94;3.89;2145239.52;3133513.08;5835280.74;316380
316390 Săo Pedro da Uniăo;4911;4.46;1077.66;47.26;3.21;8.69;2.81;1904928.72;3528885.3;5292397.68;316390
316410 Săo Pedro do Suaçuí;5494;4.15;797.99;33.14;6.6;10.03;4.9;1588226.89;2806638.07;4384174.85;316410
316400 Săo Pedro dos Ferros;8181;4.2;660.2;43.24;0.68;21.79;9.89;2216960.92;2178063.4;5401093.19;316400
316420 Săo Romăo;11892;2.1;503.0;45.1;6.66;13.14;12.78;2552323.37;2603699.23;5981709.32;316420
316430 Săo Roque de Minas;7092;6.89;874.01;45.63;2.5;8.09;10.14;1918199.4;3734801.82;6198444.9;316430
316440 Săo Sebastiăo da Bela Vista;5438;7.05;813.44;57.09;5.06;19.05;4.6;1532860.96;3143121.85;4423489.24;316440
316443 Săo Sebastiăo da Vargem Alegre;3006;1.45;1509.91;47.79;5.52;16.56;3.97;1283365.11;3422200.43;4538778.63;316443
316447 Săo Sebastiăo do Anta;6419;1.36;785.21;37.01;4.34;6.2;15.92;2338257.33;2861703.53;5040269.83;316447
316450 Săo Sebastiăo do Maranhăo;10511;1.53;481.05;52.82;3.02;19.52;1.57;3768902.12;2343008.99;5056347.42;316450
316460 Săo Sebastiăo do Oeste;6589;5.58;1107.75;50.54;6.94;6.86;4.69;1504764.82;5150747.05;7298969.33;316460
316470 Săo Sebastiăo do Paraíso;70533;12.69;1190.31;36.95;1.29;44.67;0.94;59476311.62;28204388.08;83955878.99;316470
316480 Săo Sebastiăo do Rio Preto;1582;1.8;1892.05;57.89;3.64;11.53;3.3;825719.62;2415652.22;2993230.92;316480
316490 Săo Sebastiăo do Rio Verde;2249;1.82;1524.27;36.29;7.87;14.22;3.08;790775.98;2426695.81;3428090.96;316490
316520 Săo Thomé das Letras;7106;2.86;578.3;43.03;2.8;14.26;1.46;1264365.66;2723228.37;4109401.36;316520
316500 Săo Tiago;11073;3.97;567.99;44.57;6.26;5.49;1.69;1989006.55;4023403.99;6289391.62;316500
316510 Săo Tomás de Aquino;7222;6.03;1109.52;31.28;3.98;30.06;7.19;2790824.26;5243254.09;8012948.63;316510
316530 Săo Vicente de Minas;7672;5.3;779.65;44.41;4.05;6.63;1.98;2667046.25;3099107.88;5981505.53;316530
316540 Sapucaí-Mirim;6850;10.21;541.95;43.27;6.18;7.74;7.16;948971.39;2846995.79;3712334.51;316540
316550 Sardoá;6198;1.49;627.08;46.8;5.1;19.18;2.13;1731890.59;1928897.49;3886644.09;316550
316553 Sarzedo;31037;11.63;940.95;56.55;0.0;4.75;3.83;6739022.22;22115004.8;29204382.16;316553
316556 Sem-Peixe;2776;1.75;1166.9;41.47;3.95;21.67;5.18;925907.51;2228503.94;3239308.07;316556
316557 Senador Amaral;5439;2.33;849.48;53.35;6.72;16.41;1.32;927130.5;3702854.11;4620333.47;316557
316560 Senador Cortes;2049;1.06;1316.69;39.84;6.07;10.03;7.63;669983.11;1852552.79;2697899.02;316560
316570 Senador Firmino;7792;3.39;762.5;40.38;5.19;15.25;6.43;2032227.08;3206862.91;5941381.94;316570
316580 Senador José Bento;1672;0.53;1315.83;49.62;10.81;22.63;1.95;5267.44;2001957.42;2200066.99;316580
316590 Senador Modestino Gonçalves;4410;2.08;897.78;41.14;7.25;26.23;2.97;1528801.29;2441176.82;3959227.57;316590
316600 Senhora de Oliveira;5892;2.54;839.05;48.55;3.64;4.06;4.69;1791058.52;3375697.66;4943660.0;316600
316610 Senhora do Porto;3602;1.8;930.44;61.27;6.21;12.89;0.0;2008937.7;1901790.2;3351455.24;316610
316620 Senhora dos Remédios;10622;2.65;606.05;59.02;4.84;5.89;5.1;2428660.05;4197597.45;6437465.14;316620
316630 Sericita;7434;2.56;671.06;34.64;3.5;12.04;4.66;1515741.96;3294263.17;4988674.12;316630
316640 Seritinga;1874;2.84;2005.72;48.93;2.97;8.58;13.17;882058.75;2594846.11;3758714.66;316640
316650 Serra Azul de Minas;4372;1.09;767.64;46.83;3.92;30.0;2.29;1314298.54;1868348.41;3356117.0;316650
316660 Serra da Saudade;812;2.12;3725.89;59.21;4.26;9.75;0.99;1082091.85;2119919.58;3025425.91;316660
316680 Serra do Salitre;11491;25.05;1117.64;43.45;5.41;23.38;7.46;2708402.12;10130411.45;12842748.81;316680
316670 Serra dos Aimorés;8809;3.9;531.19;54.82;9.36;7.27;3.89;2048963.79;2391590.87;4679241.72;316670
316690 Serrania;7812;3.98;915.72;36.81;2.55;36.73;6.91;2474345.08;3842447.08;7153640.45;316690
316695 Serranópolis de Minas;4769;0.41;715.47;36.53;4.85;18.04;0.22;1223150.52;1986207.52;3412088.4;316695
316700 Serranos;2023;2.26;1410.86;33.77;2.55;17.98;3.36;643634.67;2051190.57;2854166.38;316700
316710 Serro;21435;5.18;583.49;34.23;1.99;5.35;0.17;5370339.73;7015439.63;12507113.91;316710
316720 Sete Lagoas;236228;15.72;918.01;59.69;0.0;29.27;0.67;95024331.06;120601781.85;216859258.35;316720
316555 Setubinha;12060;1.75;458.78;35.81;7.47;8.91;3.61;2639538.99;2898809.53;5532946.97;316555
316730 Silveirânia;2292;1.59;1174.87;49.38;4.07;8.47;8.32;1591258.32;1908767.37;2692805.32;316730
316740 Silvianópolis;6314;4.19;584.81;52.18;7.79;6.76;3.23;1639643.53;2391609.88;3692514.77;316740
316750 Simăo Pereira;2651;12.73;1497.91;55.83;7.89;7.46;8.33;944365.8;2763986.79;3970957.24;316750
316760 Simonésia;19633;2.49;445.57;81.56;3.87;12.06;0.0;4601551.73;5673122.53;8747920.86;316760
316770 Sobrália;5791;2.8;700.78;43.47;5.4;9.23;4.42;1477085.27;1803484.61;4058231.5;316770
316780 Soledade de Minas;6131;4.57;897.29;28.48;2.9;3.61;30.95;1540340.06;2742347.09;5501261.14;316780
316790 Tabuleiro;3963;2.08;1046.59;37.86;3.09;5.25;22.76;1933321.97;2253433.35;4147617.01;316790
316800 Taiobeiras;33824;4.91;1041.22;31.32;0.0;57.62;3.36;26122374.75;7810457.85;35218107.17;316800
316805 Taparuba;3196;2.01;1145.55;48.48;3.35;25.38;3.74;1301726.82;1924255.51;3661166.19;316805
316810 Tapira;4650;9.04;1845.63;50.37;1.93;18.25;7.11;1067236.09;6415478.33;8582199.28;316810
316820 Tapiraí;1921;2.22;1500.03;46.48;3.2;15.55;3.28;873927.09;1821927.72;2881566.21;316820
316830 Taquaraçu de Minas;4075;6.85;963.78;50.33;7.56;19.57;4.95;1086969.5;2732354.08;3927398.81;316830
316840 Tarumirim;14667;3.93;604.89;30.12;3.3;5.28;7.2;4004223.88;3458823.44;8871949.41;316840
316850 Teixeiras;11836;3.53;681.72;32.96;4.77;27.37;3.54;3605493.43;5772598.61;8068848.91;316850
316860 Teófilo Otoni;141934;8.86;1082.84;34.48;2.15;46.83;0.75;106690091.76;28880192.83;153691633.58;316860
316870 Timóteo;88931;25.26;552.88;60.0;7.1;6.96;4.75;12414694.75;34463138.35;49168597.94;316870
316880 Tiradentes;7807;14.64;712.48;58.47;3.25;3.92;5.1;1614930.61;3568961.64;5562347.77;316880
316890 Tiros;6795;7.38;954.24;55.83;3.06;18.76;0.8;1647756.94;5012237.45;6484032.47;316890
316900 Tocantins;16766;7.13;512.5;40.83;8.18;13.57;8.83;5080312.05;4066825.51;8592530.49;316900
316905 Tocos do Moji;4147;1.81;772.07;65.14;7.82;8.3;2.79;777635.51;2454823.43;3201768.8;316905
316910 Toledo;6232;3.3;711.98;49.39;7.0;14.9;2.78;1359914.22;3476689.66;4437081.53;316910
316920 Tombos;8772;5.7;281.32;46.84;6.43;32.7;0.13;3531943.61;2467604.57;2467754.57;316920
316930 Três Coraçơes;78999;13.03;720.39;43.72;4.56;24.15;3.99;26498029.29;37077349.46;56910473.08;316930
316935 Três Marias;31687;11.75;859.07;37.24;2.57;40.12;2.6;8956325.1;16448337.93;27221481.63;316935
316940 Três Pontas;57097;10.3;855.31;43.97;3.0;28.95;0.91;22879675.12;24127830.35;48835414.29;316940
316950 Tumiritinga;6739;3.24;732.32;39.3;0.0;15.68;5.99;2406313.4;1867543.16;4935073.7;316950
316960 Tupaciguara;25538;10.91;802.5;52.2;3.88;23.78;5.35;10001747.03;13633918.43;20494138.53;316960
316970 Turmalina;19762;6.97;768.5;37.27;5.33;10.89;2.34;6470713.27;7656940.48;15187141.77;316970
316980 Turvolândia;5025;2.82;681.61;56.73;9.13;8.03;3.32;1359964.58;2358049.31;3425065.92;316980
316990 Ubá;113300;15.69;481.49;49.67;4.9;11.04;2.94;18576891.51;36134326.9;54553069.79;316990
317000 Ubaí;12531;2.4;558.39;46.2;8.59;12.76;3.55;3234623.16;3390762.08;6997217.15;317000
317005 Ubaporanga;12622;2.81;550.05;37.68;3.26;13.71;6.13;3440408.13;3163560.05;6942689.83;317005
317010 Uberaba;328272;14.97;751.64;34.8;1.49;26.17;1.75;240605830.07;113438451.28;246741938.17;317010
317020 Uberlândia;676613;20.01;837.27;13.17;2.2;19.92;2.68;217555592.08;350780826.25;566505761.44;317020
317030 Umburatiba;2709;1.39;1176.88;59.28;5.44;5.04;0.8;723238.25;2258103.96;3188174.72;317030
317040 Unaí;83980;14.03;861.74;65.49;3.03;11.79;2.87;19776985.89;49141580.03;72369239.76;317040
317043 Uniăo de Minas;4452;9.76;849.11;40.91;6.89;9.28;0.02;1079816.93;2521016.42;3780230.5;317043
317047 Uruana de Minas;3338;4.07;1252.62;39.97;5.06;19.53;11.63;1475973.42;2400192.06;4181237.62;317047
317050 Urucânia;10589;2.62;721.63;55.97;4.75;9.92;4.18;2440207.36;3909361.4;7641311.27;317050
317052 Urucuia;16095;2.24;555.94;48.34;3.52;21.99;6.0;5047112.96;3522035.07;8947814.31;317052
317057 Vargem Alegre;6632;2.99;763.29;47.85;1.83;6.5;4.47;2079380.2;2664224.05;5062162.07;317057
317060 Vargem Bonita;2209;2.92;1551.65;53.82;6.53;13.42;2.94;849210.61;2660882.58;3427600.92;317060
317065 Vargem Grande do Rio Pardo;5032;0.0;371.39;0.0;0.0;0.0;0.0;1868850.6;1868850.6;1868850.6;317065
317070 Varginha;134364;17.92;1476.86;38.15;2.33;33.19;1.5;92773643.98;75780136.08;198436663.05;317070
317075 Varjăo de Minas;6947;2.72;919.71;54.02;2.87;22.05;13.13;2876055.12;4140766.22;6389248.58;317075
317080 Várzea da Palma;39128;6.16;523.45;52.31;3.87;12.99;2.01;10123742.07;9381989.37;20481560.64;317080
317090 Varzelândia;19723;2.42;581.94;22.68;5.21;28.81;4.12;6845663.76;4011080.83;11477547.56;317090
317100 Vazante;20784;12.58;883.85;53.46;4.16;15.34;7.83;6300650.0;12583975.0;18370040.0;317100
317103 Verdelândia;9220;1.78;608.21;32.64;3.17;15.55;2.31;3181165.33;2318193.38;5607684.99;317103
317107 Veredinha;5798;3.98;749.32;45.04;3.72;22.87;1.89;2024126.66;2481267.08;4344544.38;317107
317110 Veríssimo;3911;7.8;1198.96;47.46;9.03;24.3;11.58;2115801.87;3238948.96;4689124.78;317110
317115 Vermelho Novo;4905;1.35;815.44;47.15;4.12;19.98;3.41;1394570.7;2574383.9;3999757.31;317115
317120 Vespasiano;122365;19.66;554.43;54.83;0.58;10.51;2.32;27379989.57;42218544.41;67842626.22;317120
317130 Viçosa;78381;15.12;830.72;24.44;1.54;52.87;3.67;63707083.5;17752646.42;65112756.41;317130
317140 Vieiras;3741;1.41;961.13;57.44;5.48;20.95;0.34;1266008.18;2305177.9;3595583.22;317140
317160 Virgem da Lapa;14043;3.92;621.55;38.58;4.49;15.54;4.83;4372386.4;3286348.07;8728369.05;317160
317170 Virgínia;8870;4.86;477.96;40.01;4.79;5.92;2.0;2292861.36;2319977.07;4239546.64;317170
317180 Virginópolis;10793;5.14;563.05;52.33;4.93;5.65;6.49;4187084.52;3388590.98;6076965.65;317180
317190 Virgolândia;5613;1.94;850.05;49.57;12.41;23.05;2.06;2306919.36;2210559.46;4771345.75;317190
317200 Visconde do Rio Branco;41932;8.72;630.97;65.15;6.34;6.86;2.96;7696068.97;15637514.74;26458004.54;317200
317210 Volta Grande;5315;3.89;982.1;44.03;0.0;25.46;6.36;1252042.44;3874661.13;5219866.3;317210
317220 Wenceslau Braz;2615;1.56;916.73;62.69;6.56;3.8;4.56;783991.45;1938868.81;2397242.24;317220
320010 Afonso Cláudio;32361;3.13;660.47;34.79;4.32;34.89;6.28;10960850.39;11716402.72;21373621.83;320010
320016 Água Doce do Norte;11893;3.99;671.53;54.69;3.36;9.64;12.18;4797651.08;4053590.38;7986512.32;320016
320013 Águia Branca;10085;2.55;810.0;58.41;4.74;7.37;13.28;5273981.54;4584542.3;8168879.51;320013
320020 Alegre;32146;5.39;684.62;59.07;4.02;12.78;4.17;8020367.43;10395106.7;22007686.64;320020
320030 Alfredo Chaves;15082;9.36;938.23;28.28;0.0;42.1;9.28;4795447.56;8805672.61;14150400.38;320030
320035 Alto Rio Novo;8022;3.4;635.07;58.03;2.75;5.09;15.7;4741228.36;3090174.55;5094501.8;320035
320040 Anchieta;28546;12.07;1724.36;55.76;2.46;10.58;3.63;10119306.58;34383129.63;49223451.25;320040
320050 Apiacá;7932;3.1;713.7;41.94;1.46;11.75;15.74;4025679.91;3798904.23;5661102.88;320050
320060 Aracruz;98393;19.82;742.13;40.21;2.51;39.92;2.59;24509772.95;37351701.16;73020610.64;320060
320070 Atilio Vivacqua;11804;3.16;890.27;41.22;0.23;33.31;8.39;5022512.39;6712162.3;10508770.41;320070
320080 Baixo Guandu;31794;5.44;400.43;55.39;4.51;13.01;5.15;8446276.77;8230258.22;12731244.21;320080
320090 Barra de Săo Francisco;45283;7.24;459.98;48.14;0.0;7.55;10.19;8172774.04;11095584.74;20829334.59;320090
320100 Boa Esperança;15460;2.4;626.69;38.51;3.8;18.38;12.72;7689424.31;4851332.02;9688651.1;320100
320110 Bom Jesus do Norte;10254;3.4;785.17;53.78;4.44;10.37;11.37;2158213.79;3949397.74;8051173.29;320110
320115 Brejetuba;12838;3.27;692.72;49.24;4.83;10.03;2.61;6996352.52;5320551.01;8893087.62;320115
320120 Cachoeiro de Itapemirim;211649;13.53;348.17;63.56;5.09;16.47;1.92;36789237.5;45113365.79;73690755.02;320120
320130 Cariacica;387368;15.02;229.09;49.83;5.67;16.96;11.5;43927485.5;57458060.63;88743505.38;320130
320140 Castelo;38304;5.99;557.07;51.69;3.37;4.13;5.71;10086091.14;13149311.36;21337930.96;320140
320150 Colatina;124525;9.41;777.91;24.26;1.73;53.27;1.4;68696327.8;28631168.79;96868853.64;320150
320160 Conceiçăo da Barra;31574;7.35;489.37;66.73;0.56;11.2;3.0;6935088.71;9309836.48;15451260.21;320160
320170 Conceiçăo do Castelo;12944;4.28;686.99;55.41;4.3;2.91;5.03;4659053.81;5019408.61;8892402.93;320170
320180 Divino de Săo Lourenço;4612;2.73;1032.4;48.54;1.27;11.12;16.85;5563697.41;2429309.02;4761421.11;320180
320190 Domingos Martins;34757;6.76;781.99;33.18;0.03;8.92;3.68;11988010.06;12498321.66;27179497.78;320190
320200 Dores do Rio Preto;6949;3.75;941.36;48.08;10.54;14.98;5.07;2952673.14;3489231.29;6541525.11;320200
320210 Ecoporanga;24217;4.41;584.63;41.04;2.07;18.35;5.57;10609566.46;9326811.18;14157873.82;320210
320220 Fundăo;20757;7.79;569.19;67.7;0.0;12.23;2.07;4113998.46;7634499.79;11814713.56;320220
320225 Governador Lindenberg;12600;2.44;831.76;58.08;3.03;9.54;7.97;6813385.5;6122850.24;10480197.71;320225
320230 Guaçuí;31201;6.27;508.1;47.97;4.34;12.98;6.53;12821637.37;6859567.69;15853381.4;320230
320240 Guarapari;123166;20.29;411.42;57.87;5.23;12.58;3.94;24987540.64;32640092.18;50673345.81;320240
320245 Ibatiba;25882;4.24;590.84;58.59;2.33;22.11;2.55;4241488.7;10550264.58;15292195.01;320245
320250 Ibiraçu;12581;5.68;730.68;47.59;2.67;9.82;16.82;6356173.7;5995625.34;9192646.11;320250
320255 Ibitirama;9373;2.25;744.52;43.79;4.5;6.94;12.72;5147384.41;3395253.84;6978339.63;320255
320260 Iconha;14016;8.48;807.72;49.51;1.8;5.03;10.5;6337651.96;6944230.83;11321028.61;320260
320265 Irupi;13380;2.66;673.66;57.05;6.38;9.58;7.69;6590525.15;5052050.3;9013558.26;320265
320270 Itaguaçu;14815;3.42;616.93;38.44;9.18;35.9;1.6;3830278.57;4923874.35;9139752.74;320270
320280 Itapemirim;34628;4.02;2118.28;39.04;2.5;5.91;1.03;6382624.26;17820357.74;73351736.54;320280
320290 Itarana;11231;4.03;753.06;48.85;5.27;24.43;4.79;4749599.54;5337603.0;8457644.19;320290
320300 Iúna;29896;4.52;470.75;51.26;3.79;11.58;5.59;4667819.18;8806250.64;14073542.5;320300
320305 Jaguaré;29642;7.38;769.15;59.78;3.37;15.04;5.13;4414034.58;16355005.54;22799118.0;320305
320310 Jerônimo Monteiro;12036;3.95;589.33;53.7;4.41;10.83;12.3;4740292.21;3374184.74;7093176.2;320310
320313 Joăo Neiva;17168;6.21;662.27;39.18;2.36;17.2;6.48;5492506.32;5659056.7;11369843.87;320313
320316 Laranja da Terra;11457;3.17;967.02;57.95;3.31;2.66;5.94;5366155.62;5580855.21;11079131.49;320316
320320 Linhares;169048;9.89;951.25;45.78;1.55;26.38;1.61;54070514.27;100671821.44;160807682.97;320320
320330 Mantenópolis;15419;3.85;584.25;60.35;3.19;9.84;8.17;5402730.99;4233958.96;9008619.67;320330
320332 Marataízes;38670;5.99;978.4;51.63;4.43;6.61;3.33;7545797.1;16204933.5;37834713.04;320332
320334 Marechal Floriano;16545;8.64;716.46;46.95;0.84;34.65;2.78;5003946.9;7331660.04;11853846.35;320334
320335 Marilândia;12602;3.24;769.29;50.58;5.73;7.68;13.77;3682872.26;5515756.67;9694532.77;320335
320340 Mimoso do Sul;27388;4.97;508.01;49.9;2.4;3.41;6.41;9394513.16;5736294.3;13913303.11;320340
320350 Montanha;19391;4.42;658.32;42.36;0.69;21.24;1.96;6108915.59;7865710.32;12765505.09;320350
320360 Mucurici;5861;3.22;1297.64;43.59;2.93;11.26;7.35;3472963.72;4245033.9;7605486.74;320360
320370 Muniz Freire;18745;5.49;757.52;56.42;1.78;26.19;3.67;9294460.66;9811677.59;14199689.53;320370
320380 Muqui;15806;3.97;724.49;40.66;3.04;9.75;14.83;7310486.52;6033863.04;11451347.07;320380
320390 Nova Venécia;50991;5.35;621.85;40.25;1.73;30.11;7.76;22094051.33;15779908.57;31708880.81;320390
320400 Pancas;23697;4.24;484.42;48.93;3.59;24.23;2.36;9920041.24;6373593.99;11479182.69;320400
320405 Pedro Canário;26537;4.46;573.74;44.95;2.66;8.8;14.73;9730864.9;7761193.53;15225406.5;320405
320410 Pinheiros;27130;7.8;527.17;69.3;2.6;10.87;3.74;0.0;11281964.08;14302236.2;320410
320420 Piúma;21336;6.82;970.42;56.69;1.27;6.0;3.44;4398826.07;8640368.06;20704866.76;320420
