Munic-BR;Populaçăo;1.1_%R.Líquida_Total;2.1_D.Total_Saúde/Hab;2.2_%D.Pessoal/D.Total;2.3_%D.com_Medicamentos;2.4_%D.Serv.Terc/D.Total;2.5_%D.Invest/D.Total;R.Transf.SUS;D.R.Próprios;D.Total_Saúde;cod_municipio
313730 Lagoa dos Patos;4272;2.3;670.37;50.68;1.04;10.17;1.34;842521.95;1745978.18;2863805.14;313730
313740 Lagoa Dourada;12938;3.51;402.51;47.21;4.22;7.33;1.93;1378349.41;3895917.64;5207654.67;313740
313750 Lagoa Formosa;18037;8.4;553.75;40.64;0.0;9.37;7.77;4935681.45;4110861.62;9988018.34;313750
313753 Lagoa Grande;9294;6.72;564.99;46.15;0.0;23.93;9.09;1855042.96;3263369.11;5251020.12;313753
313760 Lagoa Santa;59770;34.35;698.19;52.6;2.08;22.95;4.12;13022925.01;28294620.82;41730521.04;313760
313770 Lajinha;20262;5.26;470.11;37.79;1.19;7.47;13.72;2993434.96;5411463.02;9525279.76;313770
313780 Lambari;20671;9.87;452.57;49.5;3.34;25.74;2.5;2435326.45;7986794.54;9355031.29;313780
313790 Lamim;3511;2.47;1018.72;51.19;0.9;5.0;10.82;1125673.35;2377111.58;3576718.26;313790
313800 Laranjal;6799;2.76;506.61;41.7;0.0;7.36;3.6;1090617.9;2240493.16;3444413.13;313800
313810 Lassance;6663;10.74;743.28;40.97;0.41;17.88;16.47;2017211.29;2451671.13;4952461.63;313810
313820 Lavras;100243;17.13;864.85;49.7;1.56;34.09;0.79;39359232.74;40138389.31;86695358.52;313820
313830 Leandro Ferreira;3298;5.25;832.25;73.77;0.0;6.42;5.46;385599.26;2260000.0;2744770.22;313830
313835 Leme do Prado;4983;1.85;675.5;52.7;0.52;8.1;5.18;1472986.5;2002465.42;3366013.25;313835
313840 Leopoldina;53145;8.33;461.77;44.94;0.25;5.23;8.48;9132270.44;14643940.37;24540783.08;313840
313850 Liberdade;5346;2.94;474.84;43.12;1.59;3.06;0.63;654440.46;1889368.87;2538516.91;313850
313860 Lima Duarte;16829;6.22;527.29;43.62;1.65;18.76;4.65;4167211.35;4814358.69;8873695.88;313860
313862 Limeira do Oeste;7383;10.88;806.8;52.57;2.15;19.81;0.56;857948.77;5129852.35;5956572.18;313862
313865 Lontra;8938;2.21;556.27;42.54;2.89;8.99;15.89;2070834.83;1956535.66;4971953.83;313865
313867 Luisburgo;6408;1.99;569.28;53.2;3.54;4.98;4.28;1099173.84;2509630.05;3647959.29;313867
313868 Luislândia;6710;2.97;472.67;54.93;0.55;4.83;1.34;1154703.08;2075570.88;3171647.71;313868
313870 Luminárias;5571;2.56;580.39;59.9;0.8;19.69;1.16;517913.67;2711630.31;3233347.7;313870
313880 Luz;18290;8.75;638.78;33.45;2.11;22.57;8.93;4309117.49;7336070.29;11683369.48;313880
313890 Machacalis;7219;2.85;547.86;30.54;8.44;18.37;2.19;1965980.92;1878108.6;3954994.61;313890
313900 Machado;41368;9.08;523.64;49.17;0.34;17.09;5.44;7620631.13;13870205.49;21661856.9;313900
313910 Madre de Deus de Minas;5124;5.04;781.96;61.68;1.93;7.88;2.37;673813.27;3162499.84;4006751.14;313910
313920 Malacacheta;19191;4.8;609.61;52.87;5.88;6.02;7.24;5346012.49;4806310.85;11698953.17;313920
313925 Mamonas;6591;2.7;471.14;31.9;0.47;26.38;4.28;1659055.82;1641975.86;3105315.17;313925
313930 Manga;19622;3.17;465.82;27.61;0.0;3.15;4.72;5469304.11;3884770.65;9140313.09;313930
313940 Manhuaçu;86844;8.91;750.54;44.11;2.3;38.93;0.65;40032071.0;20582502.25;65179499.42;313940
313950 Manhumirim;22577;5.58;300.44;32.24;20.16;16.39;5.47;4820487.56;4969524.77;6783059.2;313950
313960 Mantena;28061;5.31;534.76;29.88;0.62;4.33;8.82;4643264.29;6480145.35;15005785.93;313960
313980 Mar de Espanha;12572;6.7;363.12;59.31;0.0;4.58;2.19;1367617.53;3297286.68;4565145.95;313980
313970 Maravilhas;7744;3.27;587.26;62.5;0.0;4.61;0.87;1487718.33;3245826.23;4547762.35;313970
313990 Maria da Fé;14518;3.53;529.69;43.21;4.74;14.77;3.05;2046654.87;5370798.17;7690075.07;313990
314000 Mariana;58802;10.4;1294.58;57.69;5.66;21.67;9.11;8821099.7;56884410.02;76124011.96;314000
314010 Marilac;4275;3.38;532.95;72.62;2.01;10.59;0.0;886225.63;1614054.03;2278374.18;314010
314015 Mário Campos;14624;9.56;474.63;40.25;4.67;8.85;1.52;1509581.44;5332950.01;6941014.94;314015
314020 Maripá de Minas;2950;2.25;827.73;42.21;0.0;5.19;4.24;447685.12;1926603.82;2441813.49;314020
314030 Marliéria;4127;3.82;757.33;55.69;3.19;12.77;1.29;662624.14;2362078.99;3125483.71;314030
314040 Marmelópolis;2938;2.33;806.98;55.63;0.0;3.64;2.56;316804.47;2129306.41;2370907.94;314040
314050 Martinho Campos;13314;7.27;566.54;39.33;2.83;9.57;5.88;3616971.29;4063213.71;7542870.34;314050
314053 Martins Soares;7968;2.24;612.68;24.56;5.69;4.28;12.52;1373966.08;2537695.9;4881804.04;314053
314055 Mata Verde;8425;2.15;404.51;47.3;2.73;5.76;0.23;1282327.49;2127920.55;3407956.81;314055
314060 Materlândia;4645;1.42;631.36;52.39;0.0;9.3;1.93;1030258.42;1878714.6;2932674.4;314060
314070 Mateus Leme;30155;12.83;702.92;50.23;0.0;17.9;5.36;6587847.61;8883047.7;21196659.84;314070
317150 Mathias Lobato;3373;1.64;795.54;57.22;0.0;9.38;8.51;1011195.65;1576061.56;2683366.54;317150
314080 Matias Barbosa;14285;7.4;966.06;68.46;0.51;10.15;0.62;2304170.96;11581947.0;13800172.26;314080
314085 Matias Cardoso;10822;2.39;575.14;51.7;0.0;13.68;1.68;2908316.35;3238018.44;6224159.06;314085
314090 Matipó;18713;7.31;540.57;57.84;2.38;19.41;5.01;4198626.62;5389324.67;10115614.44;314090
314100 Mato Verde;12895;4.54;430.63;38.53;1.0;10.42;3.07;3444339.66;2404546.11;5553003.52;314100
314110 Matozinhos;36719;11.34;535.56;63.05;2.85;13.23;6.41;6260749.88;14502850.5;19665307.07;314110
314120 Matutina;3851;2.72;809.93;48.61;2.33;21.04;11.66;572523.55;2246229.57;3119038.45;314120
314130 Medeiros;3707;2.23;867.06;28.03;1.6;33.26;12.75;663646.4;2310047.16;3214208.25;314130
314140 Medina;21459;3.95;423.39;29.64;1.1;5.56;2.54;4102728.82;3565129.32;9085495.16;314140
314150 Mendes Pimentel;6549;2.77;474.03;20.17;1.58;5.02;2.42;2057265.67;1704370.65;3104425.68;314150
314160 Mercês;10813;3.34;475.39;47.99;0.0;10.2;19.85;2747094.24;2452779.36;5140400.4;314160
314170 Mesquita;5993;2.67;503.41;34.49;0.0;8.6;2.39;1387762.76;1543990.7;3016956.53;314170
314180 Minas Novas;31915;3.5;390.65;54.6;1.5;2.46;12.88;5196899.88;5708111.83;12467671.47;314180
314190 Minduri;3964;4.27;804.64;42.04;1.88;7.68;0.03;1153165.12;1976119.63;3189580.08;314190
314200 Mirabela;13643;3.68;776.39;35.22;2.43;4.34;19.0;5000340.18;3382432.8;10592254.6;314200
314210 Miradouro;10759;3.81;496.68;38.73;2.4;23.68;2.61;2052029.82;3053671.66;5343803.68;314210
314220 Miraí;14753;6.31;454.27;53.75;0.0;3.9;2.74;2219374.58;4233953.12;6701887.58;314220
314225 Miravânia;4832;1.56;670.46;47.55;0.0;5.32;21.04;935499.04;1780581.57;3239674.29;314225
314230 Moeda;4922;4.23;787.29;70.9;4.45;8.71;3.07;462906.48;3405197.66;3875049.66;314230
314240 Moema;7448;3.09;548.36;33.03;0.49;17.57;4.02;1146286.73;2649656.57;4084216.49;314240
314250 Monjolos;2352;8.86;1358.29;51.67;0.0;24.7;6.3;569014.4;2310995.16;3194703.51;314250
314260 Monsenhor Paulo;8628;6.92;561.83;47.65;0.27;6.12;0.08;1087999.99;3741127.43;4847473.53;314260
314270 Montalvânia;15779;3.08;483.67;34.08;0.0;6.54;9.94;3989850.62;2707879.35;7631808.93;314270
314280 Monte Alegre de Minas;20856;7.76;556.55;51.97;2.06;3.11;3.68;2976869.09;8397784.82;11607305.56;314280
314290 Monte Azul;21990;2.03;476.68;29.04;0.69;30.31;5.0;7095373.64;3050473.0;10482130.82;314290
314300 Monte Belo;13444;4.91;401.79;42.73;3.55;17.5;2.06;724983.93;4575106.01;5401648.21;314300
314310 Monte Carmelo;47937;10.62;510.28;50.51;3.88;24.49;5.51;10319811.38;16123295.62;24461273.94;314310
314315 Monte Formoso;4897;1.99;613.06;32.99;0.0;13.37;0.0;714076.4;2419332.73;3002144.2;314315
314320 Monte Santo de Minas;21915;8.81;513.52;63.3;1.08;19.54;1.83;4793028.06;6464437.03;11253698.44;314320
314340 Monte Siăo;23022;16.63;573.88;44.53;2.04;17.69;1.06;1816722.63;11099408.02;13211903.22;314340
314330 Montes Claros;394350;15.64;608.02;42.53;0.86;40.11;2.45;185296474.63;64259390.13;239774441.72;314330
314345 Montezuma;8041;2.48;566.92;35.68;0.0;5.22;1.88;1615147.62;1920386.04;4558579.56;314345
314350 Morada Nova de Minas;8764;6.02;500.06;19.21;8.97;3.62;1.87;1612587.95;3017407.9;4382500.93;314350
314360 Morro da Garça;2630;1.63;1051.33;49.68;1.6;11.55;1.22;652659.83;1778858.73;2765006.44;314360
314370 Morro do Pilar;3378;3.25;1201.79;50.75;0.16;7.45;34.71;538468.84;2308855.75;4059649.43;314370
314380 Munhoz;6304;3.95;549.86;37.38;2.19;17.63;15.16;1333975.41;2217633.35;3466312.76;314380
314390 Muriaé;107263;15.42;484.83;33.61;0.0;2.84;2.19;26246810.22;24727952.93;52004075.86;314390
314400 Mutum;27494;4.49;512.87;29.5;1.85;15.18;18.13;6163091.75;5976970.98;14100717.5;314400
314410 Muzambinho;21017;8.97;538.01;49.14;0.48;26.41;13.6;3173045.03;8159262.67;11307273.44;314410
314420 Nacip Raydan;3266;8.81;826.42;84.12;3.9;2.12;3.81;663002.99;1864036.65;2699093.36;314420
314430 Nanuque;41829;9.05;544.34;50.53;1.26;5.5;1.98;14965382.5;8158481.04;22769114.01;314430
314435 Naque;6824;4.22;506.44;38.24;2.22;5.44;5.87;1089370.2;1870766.49;3455959.92;314435
314437 Natalândia;3379;2.33;802.24;58.2;0.6;11.38;1.97;786747.08;1876219.68;2710770.26;314437
314440 Natércia;4812;3.56;770.51;49.36;2.13;27.96;2.54;712954.77;2874879.24;3707695.96;314440
314450 Nazareno;8478;8.76;696.29;62.9;1.53;8.36;5.84;1542323.99;4783148.1;5903148.1;314450
314460 Nepomuceno;26897;6.31;383.98;45.58;0.0;8.2;0.85;2033629.16;8287333.02;10327925.7;314460
314465 Ninheira;10301;1.95;578.55;44.09;1.11;25.06;2.35;2996558.53;2373532.84;5959623.77;314465
314467 Nova Belém;3559;1.81;954.46;52.36;0.0;13.23;4.15;1787224.38;1601325.29;3396940.84;314467
314470 Nova Era;17998;11.16;549.89;51.14;3.01;7.36;0.21;1340554.32;8426012.47;9896910.14;314470
314480 Nova Lima;89900;38.81;1360.55;73.72;1.3;5.5;1.76;12637344.2;109776526.81;122313534.47;314480
314490 Nova Módica;3792;2.55;805.03;48.06;0.0;5.96;0.65;1397891.37;2038471.03;3052678.62;314490
314500 Nova Ponte;14484;5.85;670.35;54.13;1.21;28.47;0.55;1563292.56;8109776.48;9709283.13;314500
314505 Nova Porteirinha;7636;6.87;562.75;27.35;0.5;36.56;0.13;1479194.31;2692688.44;4297151.21;314505
314510 Nova Resende;16429;3.43;553.52;37.85;0.0;9.19;2.86;2623787.92;6700782.75;9093727.32;314510
314520 Nova Serrana;89859;10.58;445.73;46.82;0.81;10.52;2.83;11698908.96;25270165.3;40052722.75;314520
313660 Nova Uniăo;5779;3.65;637.4;60.98;10.9;8.88;1.69;804692.35;2725883.12;3683548.58;313660
314530 Novo Cruzeiro;31803;3.07;373.33;55.25;4.25;12.32;11.97;5376033.54;4528461.57;11872873.1;314530
314535 Novo Oriente de Minas;10807;2.15;453.2;54.21;13.26;8.9;4.89;1913439.62;2599138.7;4897773.29;314535
314537 Novorizonte;5255;1.43;570.56;35.79;1.86;14.66;17.96;1408712.02;1644880.16;2998283.65;314537
314540 Olaria;1913;1.34;1193.51;57.72;4.75;10.87;0.78;623574.14;1812289.48;2283181.56;314540
314545 Olhos-d'Água;5808;4.71;602.83;52.2;4.76;4.19;7.8;1641270.38;2179298.24;3501263.01;314545
314550 Olímpio Noronha;2722;1.24;971.22;45.15;4.84;2.08;1.81;522997.47;2007719.98;2643666.51;314550
314560 Oliveira;41562;11.34;591.49;25.34;0.0;24.08;8.62;11681795.47;10146075.06;24583480.81;314560
314570 Oliveira Fortes;2182;2.13;911.47;48.43;0.0;12.61;2.51;330090.56;1621546.4;1988822.05;314570
314580 Onça de Pitangui;3179;2.75;908.6;54.52;2.34;15.27;5.67;936236.97;2275909.12;2888453.51;314580
314585 Oratórios;4686;1.44;518.15;50.27;0.0;7.7;0.8;903263.94;1506244.74;2428055.92;314585
314587 Orizânia;7831;1.28;453.43;30.33;18.06;24.48;11.08;1432623.33;2786530.36;3550777.88;314587
314590 Ouro Branco;38249;25.71;905.44;74.31;1.97;7.0;5.97;5807592.85;26906171.01;34632088.13;314590
314600 Ouro Fino;33390;12.23;381.74;52.04;0.65;2.86;4.7;4026236.05;8645912.9;12746303.13;314600
314610 Ouro Preto;74036;14.48;1191.39;50.89;2.71;33.65;1.43;25523756.22;57834977.26;88206093.32;314610
314620 Ouro Verde de Minas;6128;1.12;380.78;57.19;0.0;7.02;1.28;1423163.93;1760953.47;2333411.08;314620
314625 Padre Carvalho;6250;1.7;427.4;44.63;0.43;25.36;6.72;1047939.27;1588779.76;2671266.71;314625
314630 Padre Paraíso;19971;2.64;485.1;26.79;11.45;22.59;1.33;6442201.86;3821497.1;9687856.12;314630
314655 Pai Pedro;6162;1.21;795.29;31.9;4.04;27.53;20.37;1846562.94;1895353.74;4900585.66;314655
314640 Paineiras;4677;5.61;862.88;38.11;0.0;8.97;0.2;866995.0;2389245.43;4035668.21;314640
314650 Pains;8351;5.21;807.99;39.78;2.35;33.39;3.3;1491940.87;5062985.76;6747517.02;314650
314660 Paiva;1583;2.02;1353.31;62.91;0.0;5.85;5.43;312609.72;1748218.47;2142290.48;314660
314670 Palma;6746;3.54;500.76;42.0;1.48;5.23;6.51;1321594.17;1824759.22;3378140.67;314670
314675 Palmópolis;6405;3.25;809.24;38.44;8.52;7.22;13.02;2893687.86;2434926.11;5183164.86;314675
314690 Papagaios;15274;4.03;534.23;47.95;2.14;25.06;1.64;1982703.21;6454585.58;8159756.28;314690
314710 Pará de Minas;91158;12.68;752.8;43.29;1.05;27.82;7.23;30084324.62;35113145.81;68623990.52;314710
314700 Paracatu;91027;13.41;724.08;64.54;3.09;9.34;4.77;16984557.48;44870052.91;65910592.08;314700
314720 Paraguaçu;21384;7.94;543.43;45.67;1.49;38.18;3.97;2487339.39;8893432.1;11620803.1;314720
314730 Paraisópolis;20710;6.5;514.68;54.59;0.0;25.16;1.02;2472555.88;7537994.17;10659090.21;314730
314740 Paraopeba;24110;6.92;357.05;57.32;0.01;14.5;7.21;2319129.52;6365703.35;8608470.13;314740
314760 Passa Quatro;16353;8.99;659.11;54.87;0.45;4.91;1.0;3506583.06;6794590.0;10778351.68;314760
314770 Passa Tempo;8349;4.65;629.97;32.26;3.26;22.58;5.4;1801487.11;3346624.99;5259611.8;314770
314780 Passa-Vinte;2112;3.11;1076.04;40.54;0.0;4.25;2.72;312781.02;1886876.32;2272591.33;314780
314750 Passabém;1753;3.55;1827.24;52.54;2.4;5.47;16.01;628316.33;2220102.73;3203154.13;314750
314790 Passos;113122;20.12;471.19;50.42;0.67;9.51;1.34;21384553.42;31170568.47;53301866.09;314790
314795 Patis;5914;1.39;526.69;43.07;1.37;20.13;12.65;1858355.62;1590124.81;3114868.38;314795
314800 Patos de Minas;148762;13.24;912.07;46.71;1.58;37.21;2.62;74798098.84;61587214.52;135680967.67;314800
314810 Patrocínio;88648;13.09;823.11;44.75;2.5;43.24;5.49;32667592.27;23290510.86;72967472.1;314810
314820 Patrocínio do Muriaé;5617;2.96;553.36;44.64;7.67;14.3;8.23;1036098.25;1665398.85;3108211.46;314820
314830 Paula Cândido;9654;2.31;603.52;24.23;0.0;18.52;1.13;2287675.07;3459988.48;5826348.47;314830
314840 Paulistas;5000;0.94;492.28;63.32;0.0;13.84;1.85;686157.12;1479928.93;2461383.13;314840
314850 Pavăo;8739;3.59;411.39;45.4;11.73;7.45;1.9;1818738.97;1913848.37;3595175.36;314850
314860 Peçanha;17836;3.5;335.84;41.06;7.37;11.02;5.88;2307745.37;3646909.02;5989967.04;314860
314870 Pedra Azul;24683;4.78;533.89;15.28;0.04;21.62;10.15;6477214.3;4652652.36;13177960.07;314870
314875 Pedra Bonita;7051;2.77;480.08;53.33;0.53;16.92;13.93;2118003.22;1755451.4;3385058.38;314875
314880 Pedra do Anta;3339;2.51;952.99;50.58;1.12;3.15;1.03;998836.44;2110796.03;3182020.97;314880
314890 Pedra do Indaiá;4021;4.2;943.62;59.65;3.71;21.14;2.4;464891.67;2575401.02;3794305.54;314890
314900 Pedra Dourada;2401;1.77;905.66;54.9;11.57;14.63;3.06;602554.99;1613162.5;2174487.23;314900
314910 Pedralva;11623;3.77;473.21;39.55;1.24;32.62;1.16;1727703.27;3491069.42;5500123.3;314910
314915 Pedras de Maria da Cruz;11193;3.15;534.35;41.86;0.75;4.92;20.72;2819983.52;2429110.98;5980981.34;314915
314920 Pedrinópolis;3650;2.91;1138.85;51.14;1.72;26.09;0.37;534619.68;3499224.95;4156789.8;314920
314930 Pedro Leopoldo;62951;18.51;715.98;57.75;2.05;18.98;2.87;12150682.56;30330018.55;45071725.01;314930
314940 Pedro Teixeira;1841;1.39;1321.86;54.47;0.0;6.92;0.5;455489.85;1792098.51;2433539.05;314940
314950 Pequeri;3323;2.24;821.66;44.17;0.0;26.4;0.78;864053.87;2213416.48;2730387.28;314950
314960 Pequi;4342;3.4;860.61;53.62;0.0;23.81;0.96;919469.72;2340438.63;3736760.66;314960
314970 Perdigăo;10416;5.34;395.23;60.95;0.97;24.48;0.61;1196375.86;2689971.38;4116669.02;314970
314980 Perdizes;15639;6.8;716.43;51.24;1.68;4.44;2.51;2592013.29;8511355.61;11204291.63;314980
314990 Perdơes;21239;7.42;515.73;41.15;4.14;27.01;6.03;5550064.27;6018864.03;10953503.76;314990
314995 Periquito;7103;2.77;616.26;32.79;2.04;6.65;13.6;1357680.17;2050187.28;4377298.52;314995
315000 Pescador;4293;3.44;815.29;40.07;20.02;8.56;2.23;1470877.0;1969160.64;3500037.39;315000
315010 Piau;2868;2.0;816.39;61.65;0.0;3.06;4.25;352787.31;2341393.35;2341393.35;315010
315015 Piedade de Caratinga;8008;2.8;677.8;55.14;6.18;6.34;1.22;2161075.92;3013559.76;5427862.34;315015
315020 Piedade de Ponte Nova;4203;3.19;723.59;45.29;2.63;6.33;6.46;1180115.9;2139984.37;3041246.91;315020
315030 Piedade do Rio Grande;4723;2.86;803.1;49.53;4.21;11.62;6.03;903140.15;2836448.46;3793057.93;315030
315040 Piedade dos Gerais;4927;4.05;658.43;52.39;3.3;6.2;2.27;789330.58;2213526.81;3244082.93;315040
315050 Pimenta;8655;6.05;608.1;37.24;1.36;34.82;1.89;1459507.7;3374662.54;5263068.06;315050
315053 Pingo-d'Água;4789;1.79;486.14;51.17;2.45;6.67;2.58;1012629.51;1539083.97;2328145.49;315053
315057 Pintópolis;7540;2.0;482.28;53.7;2.01;11.26;5.12;1179592.92;2409356.07;3636379.08;315057
315060 Piracema;6570;4.69;539.48;48.28;12.41;4.34;2.22;1481985.52;2447753.24;3544393.47;315060
315070 Pirajuba;5534;6.87;917.67;53.48;5.43;34.48;1.23;723086.86;4355282.74;5078369.6;315070
315080 Piranga;17864;4.74;463.46;64.17;0.0;8.95;1.46;4212624.87;3865798.57;8279320.51;315080
315090 Piranguçu;5475;3.36;553.14;52.0;0.0;12.17;3.64;546451.04;2389724.35;3028434.29;315090
315100 Piranguinho;8505;7.28;500.22;41.9;6.92;4.46;2.75;1379033.05;2564031.48;4254336.09;315100
315110 Pirapetinga;10818;5.54;712.27;37.79;2.75;36.56;1.11;2431885.69;5118877.85;7705377.57;315110
315120 Pirapora;56229;8.31;774.92;38.14;2.55;50.17;2.38;33453463.81;9825324.74;43573090.76;315120
315130 Piraúba;11101;5.47;377.57;36.4;8.58;7.43;0.25;1454048.45;2855278.46;4191392.01;315130
315140 Pitangui;27273;7.01;469.01;33.8;1.8;12.04;13.61;4547967.48;7259645.93;12791179.4;315140
315150 Piumhi;34075;12.67;592.8;59.25;5.83;17.83;2.32;6892403.06;12194337.4;20199503.94;315150
315160 Planura;11509;7.97;642.18;53.5;3.9;26.21;1.06;1562431.26;5604834.65;7390810.87;315160
315170 Poço Fundo;16775;7.16;500.5;38.26;3.78;8.69;6.7;2983674.7;5237744.65;8395896.21;315170
315180 Poços de Caldas;163677;17.98;989.25;36.6;3.25;47.64;1.88;89233867.3;74425080.91;161917492.6;315180
315190 Pocrane;8940;5.77;405.09;22.7;0.0;7.37;0.39;1554348.07;2560874.85;3621547.54;315190
315200 Pompéu;31178;8.78;535.25;50.58;0.03;7.98;4.62;6470493.63;10598086.58;16687931.81;315200
315210 Ponte Nova;60005;10.66;1184.82;24.27;1.25;37.83;4.28;56443823.87;14024931.55;71095070.56;315210
315213 Ponto Chique;4212;1.97;694.22;46.16;2.33;11.17;3.21;742154.75;1996231.65;2924034.6;315213
315217 Ponto dos Volantes;12016;3.16;517.92;39.87;1.71;7.67;7.44;3284856.2;2363278.91;6223379.64;315217
315220 Porteirinha;38720;4.08;400.94;18.34;1.16;24.07;7.57;8013396.43;7223174.79;15524319.04;315220
315230 Porto Firme;11107;2.63;487.66;45.52;0.0;3.34;1.19;1898633.2;3448362.64;5416438.43;315230
315240 Poté;16502;2.75;456.84;50.38;1.56;6.32;7.71;3622628.14;3684862.78;7538845.48;315240
315250 Pouso Alegre;143846;11.54;773.68;34.32;0.62;59.66;1.07;76574397.61;38640545.76;111291325.54;315250
315260 Pouso Alto;6236;5.11;639.06;42.6;3.79;30.12;0.22;1312862.32;3079414.46;3985195.67;315260
315270 Prados;8919;5.09;416.68;45.0;3.26;15.53;2.2;1028147.69;2626773.09;3716343.23;315270
315280 Prata;27469;12.9;632.14;63.48;0.84;13.95;0.98;3446619.57;13326490.91;17364136.5;315280
315290 Pratápolis;8930;7.94;717.64;35.52;1.19;22.47;6.19;2056955.41;4004128.28;6408531.59;315290
315300 Pratinha;3515;5.15;880.57;47.7;0.09;23.92;6.53;695543.86;2286080.96;3095214.3;315300
315310 Presidente Bernardes;5594;1.58;855.28;47.42;0.0;25.65;5.54;909780.57;2000000.0;4784454.79;315310
315320 Presidente Juscelino;3875;1.43;813.7;52.26;4.34;15.4;2.56;1050945.23;2017273.28;3153073.11;315320
315330 Presidente Kubitschek;3056;1.65;653.87;64.19;2.94;13.46;0.29;458069.58;1700601.86;1998236.49;315330
315340 Presidente Olegário;19469;5.9;785.38;46.44;0.35;1.81;30.21;4126523.6;6515670.11;15290531.51;315340
315360 Prudente de Morais;10388;9.1;487.04;52.9;3.75;7.96;9.13;1750315.19;3520524.9;5059382.01;315360
315370 Quartel Geral;3516;3.79;774.01;39.14;0.0;14.17;5.44;413212.11;1967114.33;2721415.98;315370
315380 Queluzito;1947;2.53;989.83;80.76;4.28;6.94;0.12;433132.67;1468246.05;1927205.14;315380
315390 Raposos;16230;8.68;408.92;60.27;1.63;13.77;8.92;1379144.7;4876615.17;6636795.59;315390
315400 Raul Soares;24394;5.74;480.78;26.9;1.42;30.68;4.73;5911207.05;6218709.67;11728231.65;315400
315410 Recreio;10667;1.7;422.84;53.59;1.99;7.01;4.18;1382028.6;3128450.69;4510479.29;315410
315415 Reduto;7023;2.42;513.47;49.24;1.21;8.33;9.6;1173576.74;2437892.98;3606103.21;315415
315420 Resende Costa;11478;3.71;366.02;43.77;0.0;12.95;4.81;1323205.6;3122834.98;4201147.08;315420
315430 Resplendor;17675;6.69;714.54;30.17;0.57;18.13;12.57;5444167.09;5779668.73;12629455.3;315430
315440 Ressaquinha;4834;4.42;686.57;61.68;10.42;5.65;7.64;1237723.26;2114157.03;3318887.86;315440
315445 Riachinho;8274;3.79;599.78;52.36;1.47;6.05;1.67;1867985.11;3335904.23;4962564.21;315445
315450 Riacho dos Machados;9658;9.71;501.52;37.95;8.77;24.21;0.16;1609484.8;3122500.79;4843646.17;315450
315460 Ribeirăo das Neves;322659;15.04;445.63;54.92;3.48;24.93;1.61;64804858.0;62463128.87;143786259.64;315460
315470 Ribeirăo Vermelho;4026;4.45;951.32;61.07;2.96;24.73;1.5;612877.75;3062081.84;3830014.23;315470
315480 Rio Acima;9924;12.37;1210.49;76.07;2.87;4.94;4.6;1051078.15;9654021.37;12012875.25;315480
315490 Rio Casca;14247;6.1;446.73;47.14;0.0;8.77;1.85;1693256.02;4485559.8;6364512.32;315490
315510 Rio do Prado;5316;2.39;681.35;37.54;4.72;3.87;7.01;1369143.46;2082092.03;3622043.72;315510
315500 Rio Doce;2600;3.39;930.11;57.79;3.68;14.19;3.34;590733.37;2023206.91;2418292.27;315500
315520 Rio Espera;5929;3.32;573.17;51.91;4.65;12.52;2.82;1395697.28;1995404.06;3398303.86;315520
315530 Rio Manso;5684;4.94;600.8;49.7;8.86;5.25;1.17;1185340.09;2421447.07;3414958.26;315530
315540 Rio Novo;9050;5.45;485.65;39.96;0.0;11.34;1.01;1190806.71;3280657.27;4395114.08;315540
315550 Rio Paranaíba;12398;5.56;887.18;63.31;1.04;18.33;4.38;1794356.96;7696722.25;10999243.01;315550
315560 Rio Pardo de Minas;30732;3.53;445.25;36.01;1.12;30.09;8.25;6833841.83;5906341.24;13683442.07;315560
315570 Rio Piracicaba;14602;11.3;508.71;38.71;0.01;17.91;1.76;1823962.03;5436934.75;7428128.01;315570
315580 Rio Pomba;17939;7.89;437.2;35.48;5.41;6.17;7.08;3836961.58;3508731.75;7843005.8;315580
315590 Rio Preto;5517;3.53;633.6;35.79;0.0;4.92;0.21;1378690.27;2097421.19;3495549.03;315590
315600 Rio Vermelho;13597;2.63;681.28;35.28;1.93;24.06;16.78;3789429.63;3124640.07;9263420.19;315600
315610 Ritápolis;4891;3.25;560.78;55.14;0.21;6.46;2.35;711416.95;2069920.55;2742751.68;315610
315620 Rochedo de Minas;2263;1.93;953.04;45.03;0.0;7.65;0.69;472641.91;1588357.58;2156734.68;315620
315630 Rodeiro;7653;7.01;553.82;61.79;8.86;16.8;0.29;1150929.35;2795525.0;4238357.06;315630
315640 Romaria;3657;4.74;852.7;58.63;1.75;24.89;0.83;709178.59;2232799.14;3118309.7;315640
315645 Rosário da Limeira;4525;1.29;762.31;66.96;0.0;5.79;3.23;1152148.58;1959458.66;3449460.82;315645
315650 Rubelita;7093;2.67;736.03;22.65;2.32;29.4;31.94;2827160.39;1773632.61;5220672.5;315650
315660 Rubim;10330;1.79;462.23;28.16;0.4;12.54;4.98;1806748.32;2524185.39;4774838.26;315660
315670 Sabará;134382;12.25;427.53;59.94;0.0;15.11;6.99;23089388.74;20501039.34;57452955.86;315670
315680 Sabinópolis;15987;5.47;530.02;56.36;1.87;7.27;2.44;2922978.23;5206409.05;8473463.72;315680
315690 Sacramento;25630;8.99;866.0;33.78;0.0;16.55;2.41;4807101.88;14373450.3;22195653.97;315690
315700 Salinas;41301;6.03;558.07;40.92;0.0;23.21;3.62;14522036.72;7575746.48;23048845.86;315700
